Id;TasaInteres; saldo_sol ;Edad;EstadoCivil;REGION;CrossSell;ratio.ant;Fuga
1478;4,16;3339,22;41;Cas.Conv;NORTE.SUR;2;1;0
1480;4,88;786,68;20;Div.Sol.Viu;NORTE.SUR;1;1;0
1481;4,88;1417,61;40;Div.Sol.Viu;NORTE.SUR;1;1;0
1482;4,16;22548,99;50;Cas.Conv;LIMA_CALLAO;3;0,4;0
1483;4,88;1975,86;43;Div.Sol.Viu;LIMA_CALLAO;2;0,06;0
1484;4,16;11001,57;27;Div.Sol.Viu;LIMA_CALLAO;3;1;0
1485;4,88;5826,88;39;Div.Sol.Viu;NORTE.SUR;2;0,9;0
1486;4,88;536,22;21;Div.Sol.Viu;NORTE.SUR;2;0,83;0
1487;4,16;32046,87;31;Div.Sol.Viu;NORTE.SUR;1;1;0
1488;4,16;5895,15;49;Cas.Conv;LIMA_CALLAO;3;0,38;0
1489;4,88;649,17;21;Div.Sol.Viu;CENTRO;2;0,87;0
1490;4,88;835,61;29;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1492;4,88;1392,27;26;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1493;4,16;2923,09;54;Cas.Conv;LIMA_CALLAO;1;0,15;0
1494;4,16;6953,01;56;Cas.Conv;LIMA_CALLAO;2;0,96;0
1495;4,88;1833,38;58;Div.Sol.Viu;LIMA_CALLAO;2;0,12;0
1496;4,88;2707;27;Div.Sol.Viu;LIMA_CALLAO;4;0,46;0
1497;4,16;4493,33;28;Div.Sol.Viu;LIMA_CALLAO;2;0,38;0
1498;4,16;9328,55;62;Cas.Conv;LIMA_CALLAO;1;1;0
1499;4,88;2411,81;51;Cas.Conv;NORTE.SUR;2;0,68;0
1500;4,88;687,82;39;Cas.Conv;LIMA_CALLAO;1;1;0
1501;4,16;5682,56;22;Div.Sol.Viu;LIMA_CALLAO;2;0,99;0
1502;4,16;1888,92;52;Div.Sol.Viu;LIMA_CALLAO;2;0,81;0
1503;4,16;7058,28;48;Div.Sol.Viu;LIMA_CALLAO;1;0,88;0
1504;4,88;821,04;30;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1505;4,88;1275,06;36;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1506;4,16;5658,71;50;Div.Sol.Viu;NORTE.SUR;1;1;0
1507;4,88;5669,94;28;Div.Sol.Viu;LIMA_CALLAO;4;0,28;0
1508;4,88;870;34;Cas.Conv;NORTE.SUR;2;0,85;0
1509;4,16;742,03;52;Cas.Conv;NORTE.SUR;1;0,4;0
1510;4,16;43733,43;58;Div.Sol.Viu;LIMA_CALLAO;4;0,6;0
1511;4,88;1348,55;22;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
1512;4,88;4646,67;45;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1513;4,16;778,67;28;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
1514;4,16;4498,77;46;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
1515;4,16;8000,3;47;Cas.Conv;LIMA_CALLAO;2;1;0
1516;4,16;8689,95;35;Div.Sol.Viu;NORTE.SUR;1;1;0
1517;4,16;49611,49;33;Div.Sol.Viu;NORTE.SUR;1;0,85;0
1518;4,16;8159,53;36;Div.Sol.Viu;LIMA_CALLAO;3;0,42;0
1519;4,16;1969,98;40;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1520;4,16;6556,71;42;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1521;4,16;1874,21;32;Cas.Conv;NORTE.SUR;1;1;0
1522;4,16;5134,89;45;Div.Sol.Viu;LIMA_CALLAO;2;0,6;0
1523;4,16;38041,17;50;Div.Sol.Viu;LIMA_CALLAO;2;1;0
1524;4,16;919,04;27;Div.Sol.Viu;LIMA_CALLAO;1;0,34;0
1526;4,88;1875,34;29;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1527;4,16;1021,17;35;Div.Sol.Viu;NORTE.SUR;1;1;0
1528;4,16;14383,41;51;Div.Sol.Viu;LIMA_CALLAO;1;0,73;0
1529;4,88;854,12;30;Cas.Conv;LIMA_CALLAO;2;1;0
1530;4,16;1907,31;35;Div.Sol.Viu;LIMA_CALLAO;1;0,25;0
1531;4,16;23064,2;61;Cas.Conv;NORTE.SUR;1;1;0
1532;4,16;4356,52;64;Cas.Conv;NORTE.SUR;2;1;0
1533;4,16;5712,64;34;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1534;4,16;8004,51;41;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1535;4,16;13996,15;58;Cas.Conv;LIMA_CALLAO;1;1;0
1536;4,16;6614,44;27;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1537;4,16;3410,29;65;Cas.Conv;LIMA_CALLAO;1;1;0
1538;4,88;1828,92;35;Div.Sol.Viu;LIMA_CALLAO;2;1;0
1539;4,16;60756,96;46;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1540;4,16;2071,76;37;Div.Sol.Viu;NORTE.SUR;1;0,42;0
1541;4,16;1773,39;36;Div.Sol.Viu;NORTE.SUR;1;1;0
1542;4,16;22375,8;33;Div.Sol.Viu;LIMA_CALLAO;3;0,27;0
1543;4,88;2383,24;38;Div.Sol.Viu;LIMA_CALLAO;2;0,18;0
1544;4,16;7798,35;19;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1545;4,16;12130,27;58;Div.Sol.Viu;NORTE.SUR;2;0,9;0
1546;4,16;863,29;36;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1547;4,16;6301,45;38;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1549;4,16;5515,26;54;Cas.Conv;LIMA_CALLAO;1;1;0
1551;4,16;4752,37;44;Div.Sol.Viu;NORTE.SUR;3;0,82;0
1552;4,16;9395,42;55;Cas.Conv;NORTE.SUR;1;1;0
1554;4,16;1375,93;24;Div.Sol.Viu;NORTE.SUR;1;1;0
1555;4,16;1404,53;44;Div.Sol.Viu;CENTRO;1;0,59;0
1556;4,16;3739;56;Div.Sol.Viu;LIMA_CALLAO;2;0,38;0
1558;4,16;27277,84;64;Cas.Conv;LIMA_CALLAO;4;0,13;0
1559;4,16;6035,12;27;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1560;4,16;2323,08;43;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1561;4,88;14099,07;44;Div.Sol.Viu;LIMA_CALLAO;1;0,07;0
1563;4,16;1399,09;57;Cas.Conv;LIMA_CALLAO;1;1;0
1564;4,88;3527,55;34;Cas.Conv;LIMA_CALLAO;1;0,99;0
1565;4,16;3384,82;57;Cas.Conv;LIMA_CALLAO;2;1;0
1566;4,88;21100,82;48;Cas.Conv;LIMA_CALLAO;2;0,14;0
1568;4,16;4635,94;59;Div.Sol.Viu;NORTE.SUR;1;1;0
1569;4,88;9677,69;59;Cas.Conv;LIMA_CALLAO;1;0,9;0
1570;4,16;6730,62;33;Div.Sol.Viu;NORTE.SUR;2;1;0
1571;4,88;2955,4;29;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1572;4,16;7838,37;60;Div.Sol.Viu;LIMA_CALLAO;2;0,91;0
1573;4,16;4677,84;38;Div.Sol.Viu;LIMA_CALLAO;1;0,92;0
1574;4,16;27752,47;42;Div.Sol.Viu;NORTE.SUR;2;0,82;0
1575;4,16;3003,39;33;Div.Sol.Viu;LIMA_CALLAO;1;0,87;0
1576;4,16;1107,29;27;Div.Sol.Viu;NORTE.SUR;4;0,89;0
1578;4,16;4521,41;55;Div.Sol.Viu;NORTE.SUR;2;0,87;0
1579;4,16;5064,93;38;Cas.Conv;LIMA_CALLAO;2;0,77;0
1581;4,16;5992,93;29;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1582;4,16;612,06;34;Div.Sol.Viu;LIMA_CALLAO;1;0,95;0
1583;4,16;537,38;54;Div.Sol.Viu;LIMA_CALLAO;1;0,95;0
1584;4,16;12239,73;61;Div.Sol.Viu;LIMA_CALLAO;3;0,59;0
1585;4,16;2177,39;22;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1586;4,16;11380,62;46;Div.Sol.Viu;LIMA_CALLAO;2;0,21;0
1587;4,16;12912,57;57;Div.Sol.Viu;NORTE.SUR;1;1;0
1588;4,16;10666,88;38;Div.Sol.Viu;LIMA_CALLAO;2;0,6;0
1589;4,16;4998,45;34;Cas.Conv;NORTE.SUR;3;0,6;0
1590;4,16;1505,8;44;Div.Sol.Viu;NORTE.SUR;2;0,9;0
1591;4,16;5459,18;53;Cas.Conv;LIMA_CALLAO;1;0,98;0
1592;4,16;1669,87;43;Div.Sol.Viu;NORTE.SUR;2;1;0
1593;4,16;11325,11;38;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
1594;4,88;3021,29;25;Div.Sol.Viu;CENTRO;1;0,86;0
1595;4,88;2024,79;36;Div.Sol.Viu;LIMA_CALLAO;1;0,94;0
1596;4,16;2928,07;34;Cas.Conv;NORTE.SUR;1;1;0
1597;4,88;3190,54;59;Cas.Conv;LIMA_CALLAO;2;0,11;0
1598;4,16;792,53;31;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1599;4,16;5184,68;35;Div.Sol.Viu;NORTE.SUR;1;1;0
1600;4,88;509,95;21;Div.Sol.Viu;LIMA_CALLAO;3;0,88;0
1601;4,16;6516,75;45;Div.Sol.Viu;LIMA_CALLAO;3;0,11;0
1602;4,88;1221,64;32;Cas.Conv;LIMA_CALLAO;1;1;0
1603;4,16;7929,75;33;Div.Sol.Viu;LIMA_CALLAO;2;1;0
1604;4,16;1863,31;28;Div.Sol.Viu;NORTE.SUR;1;1;0
1605;4,88;1297,06;21;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1606;4,16;14963,85;50;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1607;4,16;692,51;38;Div.Sol.Viu;NORTE.SUR;1;0,93;0
1608;4,16;8204,19;52;Cas.Conv;LIMA_CALLAO;3;0,62;0
1609;4,88;10667,14;41;Div.Sol.Viu;NORTE.SUR;1;1;0
1610;4,16;871,15;48;Div.Sol.Viu;NORTE.SUR;1;1;0
1611;4,16;2296,72;25;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1612;4,88;5823,52;29;Div.Sol.Viu;NORTE.SUR;1;1;0
1613;4,16;7603,57;59;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1614;4,16;1092,57;49;Div.Sol.Viu;CENTRO;1;1;0
1615;4,16;13548,22;47;Cas.Conv;LIMA_CALLAO;1;0,89;0
1616;4,16;3435,29;21;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
1617;4,88;1127,91;28;Cas.Conv;LIMA_CALLAO;1;1;0
1618;4,16;3693,12;38;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1619;4,16;2450,57;26;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1620;4,16;10332,14;59;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1621;4,88;5067,55;45;Cas.Conv;LIMA_CALLAO;2;0,8;0
1622;4,88;844,69;29;Div.Sol.Viu;CENTRO;1;1;0
1623;4,16;5677,15;54;Cas.Conv;LIMA_CALLAO;2;1;0
1624;4,88;951,69;36;Div.Sol.Viu;LIMA_CALLAO;1;0,94;0
1625;4,16;10763,78;38;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1626;4,16;31862,8;36;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1627;4,16;6500,94;36;Div.Sol.Viu;LIMA_CALLAO;1;0,88;0
1628;4,16;9866,23;41;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1629;4,88;1722,13;24;Div.Sol.Viu;LIMA_CALLAO;2;0,67;0
1630;4,16;1608,85;40;Cas.Conv;NORTE.SUR;2;1;0
1631;4,16;90191,07;57;Cas.Conv;LIMA_CALLAO;3;1;0
1632;4,16;3214,24;28;Div.Sol.Viu;LIMA_CALLAO;2;1;0
1633;4,16;17980,99;27;Div.Sol.Viu;LIMA_CALLAO;3;1;0
1634;4,16;19327,27;63;Cas.Conv;LIMA_CALLAO;1;1;0
1635;4,16;24598,81;45;Div.Sol.Viu;LIMA_CALLAO;2;0,45;0
1636;4,16;4522,07;38;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
1638;4,88;8997,28;27;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1639;4,16;28885,77;42;Cas.Conv;LIMA_CALLAO;1;0,32;0
1640;4,16;11350,14;29;Div.Sol.Viu;LIMA_CALLAO;2;0,97;0
1641;4,16;3043,33;28;Div.Sol.Viu;NORTE.SUR;2;1;0
1642;4,16;1843,97;48;Cas.Conv;NORTE.SUR;1;0,97;0
1643;4,16;4472,37;40;Cas.Conv;LIMA_CALLAO;2;0,62;0
1644;4,16;1614,22;30;Div.Sol.Viu;LIMA_CALLAO;2;1;0
1645;4,16;519,84;27;Div.Sol.Viu;NORTE.SUR;1;1;0
1646;4,16;15048,81;30;Div.Sol.Viu;LIMA_CALLAO;4;0,54;0
1647;4,16;25869,4;38;Cas.Conv;NORTE.SUR;2;1;0
1648;4,16;2967,37;43;Div.Sol.Viu;LIMA_CALLAO;2;0,45;0
1649;4,16;6215,5;32;Div.Sol.Viu;LIMA_CALLAO;3;1;0
1650;4,88;1033,17;48;Cas.Conv;NORTE.SUR;1;1;0
1651;4,16;5886,47;51;Div.Sol.Viu;LIMA_CALLAO;1;0,97;0
1652;4,16;11804,82;64;Div.Sol.Viu;NORTE.SUR;1;1;0
1653;4,88;993,85;48;Cas.Conv;NORTE.SUR;2;0,85;0
1654;4,88;1550,65;28;Cas.Conv;NORTE.SUR;2;1;0
1655;4,16;5893,67;46;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
1656;4,16;2938,58;39;Div.Sol.Viu;NORTE.SUR;1;0,26;0
1657;4,16;2282,41;43;Div.Sol.Viu;LIMA_CALLAO;3;0,16;0
1658;4,16;1999,34;64;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1659;4,16;2485,06;36;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1660;4,16;3130,42;39;Div.Sol.Viu;NORTE.SUR;1;1;0
1661;4,16;3008,65;52;Div.Sol.Viu;NORTE.SUR;1;0,36;0
1662;4,16;2095,72;23;Cas.Conv;LIMA_CALLAO;2;1;0
1663;4,88;2132,65;25;Div.Sol.Viu;NORTE.SUR;1;1;0
1664;4,88;7381,78;32;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1665;4,16;777,07;32;Div.Sol.Viu;NORTE.SUR;2;0,99;0
1666;4,16;564,56;33;Div.Sol.Viu;CENTRO;1;1;0
1667;4,88;4328,37;43;Div.Sol.Viu;LIMA_CALLAO;4;0,67;0
1668;4,16;1950,64;46;Div.Sol.Viu;LIMA_CALLAO;2;1;0
1669;4,16;7404,95;59;Div.Sol.Viu;NORTE.SUR;1;0,99;0
1670;4,16;2890,09;24;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1671;4,16;22028,65;61;Div.Sol.Viu;LIMA_CALLAO;1;0,14;0
1672;4,16;10229,76;33;Div.Sol.Viu;LIMA_CALLAO;2;1;0
1673;4,16;654,52;56;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1674;4,88;1036,62;29;Div.Sol.Viu;LIMA_CALLAO;2;0,95;0
1675;4,16;2493,17;45;Div.Sol.Viu;NORTE.SUR;1;1;0
1676;4,16;9856,07;50;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1677;4,16;5105,75;37;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1678;4,16;9153,48;61;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1679;4,16;591,3;34;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
1680;4,16;573,11;25;Div.Sol.Viu;LIMA_CALLAO;2;0,86;0
1681;4,16;747,47;44;Div.Sol.Viu;NORTE.SUR;1;1;0
1682;4,16;23413,19;55;Div.Sol.Viu;LIMA_CALLAO;3;0,97;0
1683;4,16;6530,7;59;Div.Sol.Viu;LIMA_CALLAO;1;0,97;0
1684;4,16;5279,69;42;Div.Sol.Viu;LIMA_CALLAO;2;0,9;0
1685;4,16;2138,87;60;Cas.Conv;LIMA_CALLAO;1;0,93;0
1686;4,88;826,35;26;Div.Sol.Viu;NORTE.SUR;2;1;0
1687;4,16;27743,85;49;Div.Sol.Viu;LIMA_CALLAO;1;0,77;0
1688;4,16;10068,61;53;Cas.Conv;LIMA_CALLAO;1;1;0
1689;4,16;781,74;33;Div.Sol.Viu;LIMA_CALLAO;2;0,73;0
1690;4,16;1956,81;46;Div.Sol.Viu;NORTE.SUR;1;0,99;0
1691;4,16;9651,08;45;Cas.Conv;LIMA_CALLAO;1;0,29;0
1692;4,88;14077,62;34;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
1693;4,16;6386,02;61;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1696;4,16;7984,18;39;Cas.Conv;LIMA_CALLAO;2;0,41;0
1697;4,16;5129,95;49;Div.Sol.Viu;LIMA_CALLAO;1;0,96;0
1698;4,16;2435,92;58;Div.Sol.Viu;NORTE.SUR;1;1;0
1699;4,16;14046,59;31;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1700;4,16;19452,71;42;Div.Sol.Viu;NORTE.SUR;2;0,45;0
1701;4,16;3731,38;43;Cas.Conv;LIMA_CALLAO;2;0,34;0
1703;4,88;1113,86;35;Div.Sol.Viu;NORTE.SUR;1;1;0
1704;4,88;1995,85;38;Cas.Conv;LIMA_CALLAO;4;0,78;0
1705;4,16;786,35;63;Div.Sol.Viu;LIMA_CALLAO;2;0,51;0
1706;4,16;908,94;52;Div.Sol.Viu;NORTE.SUR;1;1;0
1707;4,88;962,96;31;Div.Sol.Viu;LIMA_CALLAO;3;0,24;0
1708;4,16;6911,11;37;Div.Sol.Viu;NORTE.SUR;1;0,96;0
1709;4,16;6564,78;42;Div.Sol.Viu;NORTE.SUR;3;0,96;0
1710;4,16;1656,56;28;Div.Sol.Viu;LIMA_CALLAO;2;0,48;0
1711;4,16;17883,27;34;Div.Sol.Viu;NORTE.SUR;2;1;0
1712;4,88;1539,32;46;Div.Sol.Viu;NORTE.SUR;1;1;0
1713;4,16;19300,21;50;Div.Sol.Viu;NORTE.SUR;3;0,6;0
1714;4,88;2524,41;26;Div.Sol.Viu;LIMA_CALLAO;2;0,8;0
1715;4,16;1689,38;26;Div.Sol.Viu;NORTE.SUR;1;0,99;0
1716;4,16;4499,6;39;Cas.Conv;LIMA_CALLAO;2;0,87;0
1717;4,16;15061,92;30;Div.Sol.Viu;LIMA_CALLAO;2;1;0
1718;4,16;2261,45;46;Div.Sol.Viu;NORTE.SUR;1;1;0
1719;4,16;3457,73;25;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1721;4,16;6513,74;28;Div.Sol.Viu;LIMA_CALLAO;3;1;0
1722;4,16;5692,37;34;Cas.Conv;LIMA_CALLAO;3;0,93;0
1723;4,16;2003,95;41;Div.Sol.Viu;NORTE.SUR;1;1;0
1724;4,88;2418,21;29;Div.Sol.Viu;LIMA_CALLAO;2;0,09;0
1725;4,16;1355,04;37;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1726;4,88;2789,9;37;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1727;4,16;26678,57;59;Cas.Conv;LIMA_CALLAO;1;0,16;0
1728;4,16;6453,36;47;Div.Sol.Viu;CENTRO;2;0,31;0
1730;4,16;18834,74;58;Cas.Conv;LIMA_CALLAO;2;0,53;0
1732;4,16;20433,15;38;Div.Sol.Viu;LIMA_CALLAO;3;0,54;0
1733;4,88;90342,14;37;Div.Sol.Viu;LIMA_CALLAO;3;0,5;0
1734;4,16;1858,72;22;Div.Sol.Viu;NORTE.SUR;2;0,93;0
1735;4,16;2172,74;49;Div.Sol.Viu;NORTE.SUR;4;0,2;0
1736;4,16;57466,9;47;Div.Sol.Viu;LIMA_CALLAO;2;0,53;0
1737;4,16;8030,92;60;Div.Sol.Viu;NORTE.SUR;1;0,7;0
1738;4,16;3373,56;56;Cas.Conv;LIMA_CALLAO;1;1;0
1739;4,16;3310,23;29;Div.Sol.Viu;LIMA_CALLAO;1;0,5;0
1741;4,16;1185,27;35;Div.Sol.Viu;NORTE.SUR;1;1;0
1743;4,88;5214,28;32;Div.Sol.Viu;LIMA_CALLAO;2;0,77;0
1744;4,16;33140,67;36;Cas.Conv;LIMA_CALLAO;2;0,92;0
1745;4,16;76499,67;62;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1746;4,16;5899,84;35;Div.Sol.Viu;NORTE.SUR;1;1;0
1747;4,16;8361,77;50;Cas.Conv;LIMA_CALLAO;1;1;0
1748;4,16;11712,34;37;Div.Sol.Viu;LIMA_CALLAO;5;0,3;0
1749;4,16;927,05;39;Div.Sol.Viu;NORTE.SUR;2;0,23;0
1751;4,16;4372,33;39;Div.Sol.Viu;NORTE.SUR;1;1;0
1752;4,16;18574,14;39;Div.Sol.Viu;NORTE.SUR;1;0,35;0
1753;4,16;98857;64;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1754;4,16;4425,56;48;Div.Sol.Viu;NORTE.SUR;1;1;0
1755;4,16;3805,89;55;Cas.Conv;LIMA_CALLAO;1;0,99;0
1756;4,16;2241,43;60;Cas.Conv;NORTE.SUR;1;1;0
1757;4,16;4657,67;39;Div.Sol.Viu;LIMA_CALLAO;2;0,66;0
1759;4,16;22356,17;65;Div.Sol.Viu;LIMA_CALLAO;5;1;0
1760;4,16;4305,55;34;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1761;4,16;18856,85;49;Div.Sol.Viu;LIMA_CALLAO;2;1;0
1762;4,16;24377,13;53;Div.Sol.Viu;LIMA_CALLAO;3;0,15;0
1763;4,16;3494,31;31;Div.Sol.Viu;NORTE.SUR;2;1;0
1764;4,16;1675,64;51;Div.Sol.Viu;NORTE.SUR;1;1;0
1765;4,16;2027,78;40;Div.Sol.Viu;LIMA_CALLAO;2;0,4;0
1766;4,16;6961,72;61;Cas.Conv;LIMA_CALLAO;1;1;0
1767;4,88;1399,62;37;Cas.Conv;LIMA_CALLAO;2;1;0
1769;4,88;11140,32;38;Div.Sol.Viu;LIMA_CALLAO;1;0,24;0
1770;4,16;2022,15;42;Div.Sol.Viu;LIMA_CALLAO;4;0,28;0
1771;4,16;10879,88;42;Cas.Conv;NORTE.SUR;1;1;0
1773;4,16;1478,29;47;Div.Sol.Viu;NORTE.SUR;1;1;0
1774;4,16;3506,44;49;Cas.Conv;LIMA_CALLAO;1;0,89;0
1775;4,16;1661,42;33;Div.Sol.Viu;LIMA_CALLAO;3;0,94;0
1776;4,16;5068,54;51;Cas.Conv;LIMA_CALLAO;2;0,78;0
1777;4,16;1588,73;46;Cas.Conv;LIMA_CALLAO;1;0,7;0
1778;4,88;1916,75;37;Div.Sol.Viu;LIMA_CALLAO;2;0,27;0
1779;4,16;4828,94;46;Cas.Conv;LIMA_CALLAO;2;1;0
1780;4,16;41320,62;55;Cas.Conv;LIMA_CALLAO;4;0,89;0
1781;4,16;9572,45;29;Div.Sol.Viu;LIMA_CALLAO;1;0,46;0
1782;4,16;3815,03;48;Div.Sol.Viu;NORTE.SUR;2;0,44;0
1783;4,16;9512,45;53;Div.Sol.Viu;NORTE.SUR;3;0,6;0
1784;4,16;9155,49;56;Div.Sol.Viu;NORTE.SUR;3;0,5;0
1785;4,16;145321,01;57;Cas.Conv;LIMA_CALLAO;2;1;0
1786;4,88;789,9;35;Cas.Conv;LIMA_CALLAO;1;1;0
1787;4,16;12575,61;48;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
1788;4,16;52879,68;35;Cas.Conv;LIMA_CALLAO;3;0,93;0
1789;4,16;5383,91;48;Cas.Conv;NORTE.SUR;1;1;0
1790;4,16;12963,67;31;Div.Sol.Viu;NORTE.SUR;1;0,35;0
1791;4,16;8778,15;38;Div.Sol.Viu;LIMA_CALLAO;2;0,88;0
1792;4,16;647,23;53;Div.Sol.Viu;LIMA_CALLAO;2;1;0
1793;4,16;7735,88;57;Cas.Conv;LIMA_CALLAO;1;0,91;0
1795;4,16;20821,49;36;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
1796;4,88;3833,83;32;Div.Sol.Viu;LIMA_CALLAO;2;0,92;0
1797;4,88;917,24;23;Div.Sol.Viu;LIMA_CALLAO;2;1;0
1798;4,16;3598,67;36;Cas.Conv;LIMA_CALLAO;2;1;0
1799;4,16;60920,84;34;Div.Sol.Viu;LIMA_CALLAO;2;0,6;0
1800;4,16;1038,59;42;Div.Sol.Viu;NORTE.SUR;1;1;0
1801;4,16;5472,48;43;Cas.Conv;LIMA_CALLAO;2;0,15;0
1802;4,88;1581,49;25;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1804;4,88;15961,83;25;Div.Sol.Viu;LIMA_CALLAO;4;0,26;0
1805;4,88;1654,3;24;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1806;4,16;6348,67;51;Cas.Conv;LIMA_CALLAO;1;1;0
1807;4,16;1403,03;22;Div.Sol.Viu;NORTE.SUR;1;1;0
1808;4,16;4882,39;46;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1809;4,16;2404,77;32;Div.Sol.Viu;NORTE.SUR;1;1;0
1810;4,88;833;49;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1811;4,16;8554,59;42;Div.Sol.Viu;LIMA_CALLAO;2;0,28;0
1812;4,16;38822,32;38;Div.Sol.Viu;LIMA_CALLAO;3;0,41;0
1814;4,88;9269,56;24;Div.Sol.Viu;LIMA_CALLAO;2;0,18;0
1815;4,16;11539,51;36;Div.Sol.Viu;NORTE.SUR;1;1;0
1817;4,16;3421,03;46;Cas.Conv;NORTE.SUR;4;0,6;0
1818;4,16;8013,55;49;Cas.Conv;NORTE.SUR;1;0,84;0
1819;4,16;13931,65;42;Div.Sol.Viu;NORTE.SUR;1;1;0
1820;4,16;3547,82;53;Div.Sol.Viu;LIMA_CALLAO;2;0,38;0
1821;4,16;739,3;28;Div.Sol.Viu;LIMA_CALLAO;2;0,82;0
1822;4,16;1326,71;48;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1823;4,16;5749,32;57;Div.Sol.Viu;NORTE.SUR;1;0,48;0
1824;4,16;124129,06;51;Div.Sol.Viu;LIMA_CALLAO;3;0,65;0
1825;4,16;7087,22;44;Cas.Conv;LIMA_CALLAO;1;1;0
1826;4,16;18614,05;32;Div.Sol.Viu;LIMA_CALLAO;3;0,53;0
1827;4,88;735,18;25;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1828;4,16;6066,14;47;Div.Sol.Viu;LIMA_CALLAO;1;0,07;0
1829;4,16;3730,75;38;Div.Sol.Viu;NORTE.SUR;2;0,97;0
1830;4,16;10163,23;34;Div.Sol.Viu;LIMA_CALLAO;1;0,3;0
1831;4,16;1023,09;28;Div.Sol.Viu;NORTE.SUR;2;0,86;0
1832;4,88;846,41;42;Div.Sol.Viu;LIMA_CALLAO;2;0,09;0
1834;4,16;7594,41;48;Cas.Conv;NORTE.SUR;1;1;0
1835;4,16;8493,08;38;Div.Sol.Viu;NORTE.SUR;2;0,96;0
1836;4,16;512,28;31;Div.Sol.Viu;LIMA_CALLAO;1;0,99;0
1838;4,16;4282,32;38;Div.Sol.Viu;LIMA_CALLAO;2;0,25;0
1839;4,16;4330,34;58;Div.Sol.Viu;LIMA_CALLAO;1;1;0
1840;4,16;7848,62;48;Div.Sol.Viu;LIMA_CALLAO;2;0,92;0
1842;4,16;4846,88;28;Div.Sol.Viu;LIMA_CALLAO;2;0,77;0
1844;4,16;512,36;29;Div.Sol.Viu;LIMA_CALLAO;2;0,27;0
1845;4,16;6588,04;50;Div.Sol.Viu;LIMA_CALLAO;1;1;0
